                Time                  x1                  y1                  x2                  y2
                8.42       -0.9875749702        0.1571485864       -0.7592647167       -0.8164398421
                8.43       -0.9929848617        0.1182415516       -0.7326474503       -0.8472761501
                8.44       -0.9969616657       0.07789375478       -0.7060904958       -0.8788684741
                8.45       -0.9993436938       0.03622404738       -0.6795840248       -0.9112746355
                8.46       -0.9999779881     -0.006635001484       -0.6531147313       -0.9445507125
                8.47        -0.998722087      -0.05053902354       -0.6266666995       -0.9787495539
                8.48       -0.9954453315      -0.09533410743       -0.6002224562        -1.013919367
                8.49       -0.9900296258       -0.1408592916       -0.5737641616        -1.050102418
                 8.5       -0.9823695873       -0.1869491748       -0.5472748832        -1.087333869
                8.51       -0.9723720452       -0.2334365131       -0.5207398991        -1.125640752
                8.52       -0.9599548747       -0.2801546691       -0.4941479796        -1.165041067
                8.53       -0.9450451729       -0.3269397821       -0.4674926064        -1.205542961
                8.54        -0.927576803       -0.3736325395       -0.4407731049        -1.247143936
                8.55       -0.9074873339       -0.4200794435        -0.413995679        -1.289829975
                8.56       -0.8847144047       -0.4661334809       -0.3871743617        -1.333574491
                8.57       -0.8591915183       -0.5116541164       -0.3603319118        -1.378336926
                8.58       -0.8308432376        -0.556506527       -0.3335007118        -1.424060797
                8.59       -0.7995797077       -0.6005599812       -0.3067237405        -1.470670891
                 8.6        -0.765290359       -0.6436852231       -0.2800557184        -1.518069203
                8.61       -0.7278365654       -0.6857506355        -0.253564549        -1.566128994
                8.62       -0.6870429467       -0.7266168106       -0.2273332008        -1.614686036
                8.63        -0.642686941       -0.7661289029       -0.2014621947        -1.663525539
                8.64       -0.5944863256       -0.8041057199       -0.1760728464         -1.71236238
                8.65        -0.542084774       -0.8403238054       -0.1513113005        -1.760810683
                8.66       -0.4850369687       -0.8744936472       -0.1273529836        -1.808336336
                8.67       -0.4227989798       -0.9062234949       -0.1044058831        -1.854182268
                8.68        -0.354740939       -0.9349646337      -0.08270771523        -1.897252493
                8.69       -0.2802268669       -0.9599338014      -0.06250375618        -1.935944379
                 8.7       -0.1988617105       -0.9800275609      -0.04397552069        -1.967959881
                8.71        -0.111050186       -0.9938147997      -0.02707689924        -1.990282806
                8.72      -0.01879050279       -0.9998234429      -0.01130036392        -1.999795391
                8.73       0.07416850843       -0.9972457232      0.004367177119        -1.994806636
                8.74        0.1637591451       -0.9865003509       0.02101909643        -1.976260564
                8.75        0.2473820826       -0.9689180075        0.0393079157        -1.947031059
                8.76        0.3242096807       -0.9459852446       0.05936956112        -1.910277581
                8.77         0.394456179       -0.9189147528       0.08104731055        -1.868533035
                8.78        0.4587128298        -0.888584571        0.1040883639        -1.823593388
                8.79        0.5176187267       -0.8556113918          0.12823777        -1.776688191
                 8.8        0.5717427205        -0.820432972        0.1532699416        -1.728662312
                8.81        0.6215562828       -0.7833695088        0.1789942695        -1.680107411
                8.82        0.6674385542       -0.7446648752        0.2052521884        -1.631447691
                8.83        0.7096902976       -0.7045137909         0.231912343        -1.582994426
                8.84        0.7485485933       -0.6630799375        0.2588660493        -1.534980738
                8.85        0.7841998666       -0.6205083152        0.2860236103        -1.487584101
                8.86        0.8167908578       -0.5769338737        0.3133114857         -1.44094112
                8.87        0.8464377778       -0.5324876414        0.3406701595        -1.395157402
                8.88        0.8732340185       -0.4873010866        0.3680525261        -1.350314215
                8.89        0.8972567481       -0.4415091482        0.3954226301        -1.306473031
                 8.9        0.9185726425       -0.3952521986         0.422754624        -1.263678645
                8.91        0.9372429142       -0.3486770995        0.4500318344        -1.221961339
                8.92        0.9533277357       -0.3019374576        0.4772458497        -1.181338411
                8.93        0.9668900917       -0.2551931633        0.5043955697        -1.141815302
                8.94        0.9779990607       -0.2086092932        0.5314861747        -1.103386496
                8.95        0.9867325009       -0.1623544632        0.5585279968        -1.066036322
                8.96         0.993179105       -0.1165987369        0.5855352966        -1.029739759
                8.97        0.9974397964      -0.07151120552        0.6125249662       -0.9944633026
                8.98        0.9996284488      -0.02725737201        0.6395151954        -0.960165966
                8.99        0.9998719354        0.0160035239        0.6665241526       -0.9268004089
                   9        0.9983095398       0.05812110363        0.6935687341       -0.8943142177
                9.01        0.9950917857       0.09895624281        0.7206634394       -0.8626513085
                9.02        0.9903787679        0.1383831499        0.7478194243       -0.8317534203
                9.03        0.9843380862        0.1762910433        0.7750437729       -0.8015616503
                9.04        0.9771424981        0.2125853674        0.8023390155       -0.7720179753
                9.05        0.9689674076        0.2471885171        0.8297029048       -0.7430667017
                9.06        0.9599883121        0.2800400696        0.8571284439       -0.7146557872
                9.07        0.9503783135        0.3110965465        0.8846041464       -0.6867379884
                9.08        0.9403057906        0.3403307513        0.9121144948       -0.6592717952
                9.09        0.9299323089         0.367730745        0.9396405539       -0.6322221289
                 9.1        0.9194108256        0.3932985302        0.9671606938       -0.6055607943
                9.11        0.9088842233        0.4170485208         0.994651372       -0.5792666885
                9.12        0.8984841917        0.4390058739         1.022087929       -0.5533257824
                9.13        0.8883304526        0.4592047549         1.049445358       -0.5277309002
                9.14        0.8785303138        0.4776865998         1.076699015       -0.5024813275
                9.15        0.8691785219        0.4944984297         1.103825242       -0.4775822853
                9.16        0.8603573796        0.5096912589         1.130801894       -0.4530443043
                9.17        0.8521370851        0.5233186297         1.157608749       -0.4288825373
                9.18        0.8445762518        0.5354352948         1.184227817       -0.4051160402
                9.19        0.8377225645        0.5460960584         1.210643535       -0.3817670512
                 9.2        0.8316135339        0.5553547787         1.236842863       -0.3588602893
                9.21        0.8262773113        0.5632635305         1.262815305       -0.3364222927
                9.22        0.8217335335        0.5698719154         1.288552837       -0.3144808072
                9.23        0.8179941693         0.575226511         1.314049792       -0.2930642349
                9.24        0.8150643481        0.5793704414         1.339302683       -0.2722011457
                9.25        0.8129431511        0.5823430545         1.364309997       -0.2519198543
                9.26        0.8116243539        0.5841796883         1.389071957       -0.2322480582
                9.27        0.8110971114        0.5849115111         1.413590269       -0.2132125366
                9.28        0.8113465782        0.5845654198          1.43786785       -0.1948389017
                9.29         0.812354462        0.5831639804         1.461908559        -0.177151398
                 9.3        0.8140995081        0.5807254006         1.485716914       -0.1601727439
                9.31        0.8165579158        0.5772635188         1.509297803       -0.1439240076
                9.32        0.8197036866        0.5727878021         1.532656203       -0.1284245117
                9.33        0.8235089059        0.5673033421         1.555796876         -0.11369176
                9.34        0.8279439606        0.5608108398         1.578724063      -0.09974138193
                9.35        0.8329776921        0.5533065737         1.601441161      -0.08658708696
                9.36        0.8385774858        0.5447823422         1.623950368      -0.07424062642
                9.37        0.8447092975        0.5352253756         1.646252301      -0.06271175673
                9.38        0.8513376129        0.5246182124         1.668345556      -0.05200820073
                9.39        0.8584253374        0.5129385345         1.690226216      -0.04213560328
                 9.4        0.8659336097        0.5001589583         1.711887257      -0.03309747834
                9.41         0.873821531        0.4862467809         1.733317855      -0.02489514525
                9.42        0.8820457949        0.4711636825         1.754502544      -0.01752765315
                9.43        0.8905602035        0.4548653911         1.775420179      -0.01099169409
                9.44        0.8993150444        0.4373013273          1.79604267     -0.005281508245
                9.45        0.9082563017        0.4184142569         1.816333396    -0.0003887888272
                9.46         0.917324662        0.3981400062          1.83624524      0.003697398447
                9.47        0.9264542737        0.3764073308         1.855718133      0.006990655244
                9.48        0.9355712108        0.3531380885         1.874676006      0.009507205836
                9.49        0.9445915929         0.328247959         1.893023059       0.01126569618
                 9.5        0.9534193364        0.3016480879          1.91063927       0.01228672457
                9.51         0.961943558        0.2732482228         1.927375223       0.01259193516
                9.52        0.9700357715        0.2429621409         1.943046542       0.01220243584
                9.53        0.9775472381        0.2107163908         1.957428742        0.0111362373
                9.54        0.9843072013        0.1764634056         1.970254101       0.00940440243
                9.55        0.9901232684        0.1401995488         1.981213281      0.007005752603
                9.56        0.9947857255        0.1019870595          1.98996558      0.003920465315
                9.57        0.9980776533       0.06197578532         1.996161749     0.0001038345186
                9.58        0.9997915584       0.02041665266         1.999480658     -0.004517361305
                9.59        0.9997503611      -0.02234313172          1.99967471      -0.01004289545
                 9.6        0.9978269559      -0.06588904407         1.996611012      -0.01658986781
                9.61        0.9939550953       -0.1097873787         1.990292452      -0.02427789673
                9.62        0.9881274015       -0.1536367091         1.980850064      -0.03321363978
                9.63        0.9803823122       -0.1971053572         1.968511457      -0.04347985761
                9.64        0.9707861015       -0.2399465464           1.9535594      -0.05513138428
                9.65        0.9594161513       -0.2819940579         1.936294243      -0.06819697072
                9.66          0.94634883       -0.3231468582         1.917007251      -0.08268432666
                9.67         0.931652452       -0.3633506691         1.895965487      -0.09858592438
                9.68        0.9153842487       -0.4025812678         1.873405522        -0.115884146
                9.69        0.8975899506       -0.4408313516          1.84953268       -0.1345552684
                 9.7        0.8783048343       -0.4781010542         1.824523174       -0.1545723027
                9.71        0.8575554823       -0.5143914801         1.798527427        -0.175906916
                9.72        0.8353618223       -0.5497004874         1.771673614       -0.1985306881
                9.73         0.811739231       -0.5840200517         1.744070961       -0.2224159229
                9.74        0.7867006117       -0.6173347127         1.715812575       -0.2475361745
                9.75        0.7602584201       -0.6496207622           1.6869778       -0.2738665992
                9.76        0.7324266444       -0.6808459521         1.657634072       -0.3013842066
                9.77        0.7032227541       -0.7109695901          1.62783836       -0.3300680533
                9.78        0.6726696287       -0.7399429509         1.597638224       -0.3598994046
                9.79        0.6407974721       -0.7677099711         1.567072545       -0.3908618725
                 9.8        0.6076457029       -0.7942082219         1.536171977       -0.4229415286
                9.81        0.5732648005       -0.8193701657         1.504959166       -0.4561269828
                9.82        0.5377180691       -0.8431247109         1.473448755       -0.4904094097
                9.83        0.5010832681       -0.8653990747         1.441647239       -0.5257825005
                9.84        0.4634540456       -0.8861209554          1.40955268       -0.5622423136
                9.85         0.424941098       -0.9052210024         1.377154345       -0.5997869955
                9.86        0.3856729732       -0.9226355498         1.344432298        -0.638416343
                9.87         0.345796435       -0.9383095574         1.311357004       -0.6781311822
                9.88        0.3054763118        -0.952199676         1.277889005       -0.7189325442
                9.89        0.2648947673       -0.9642773264         1.243978713       -0.7608206312
                 9.9        0.2242499573       -0.9745316602         1.209566407       -0.8037935763
                9.91        0.1837540672       -0.9829722492         1.174582459       -0.8478460196
                9.92        0.1436307685       -0.9896313467         1.138947858       -0.8929675389
                9.93        0.1041121752       -0.9945655609         1.102575052       -0.9391409899
                9.94       0.06543542816       -0.9978568057         1.065369117       -0.9863408217
                9.95       0.02783907927       -0.9996124177         1.027229224        -1.034531439
                9.96      -0.00844052231       -0.9999643782        0.9880503666        -1.083665683
                9.97      -0.04317261301       -0.9990676281        0.9477252499        -1.133683471
                9.98      -0.07613493489       -0.9970975237        0.9061462485        -1.184510641
                9.99        -0.107115968       -0.9942465335        0.8632072947         -1.23605796
                  10       -0.1359162742        -0.990720327        0.8188055688        -1.288220247
               10.01       -0.1623487854       -0.9867334351        0.7728428585        -1.340875482
               10.02       -0.1862379083       -0.9825046776        0.7252264699        -1.393883684
               10.03       -0.2074173554       -0.9782525444        0.6758696014        -1.447085299
               10.04       -0.2257266446       -0.9741906805        0.6246911243        -1.500298672
               10.05       -0.2410062297       -0.9705235686        0.5716147604        -1.553316093
               10.06       -0.2530912423       -0.9674424133        0.5165677024        -1.605897665
               10.07       -0.2618038555       -0.9651211019        0.4594788102         -1.65776193
               10.08       -0.2669443756       -0.9637119385        0.4002766624        -1.708571715
               10.09       -0.2682814572       -0.9633405731        0.3388880327        -1.757912917
                10.1       -0.2655426195       -0.9640991221        0.2752379577         -1.80526282
               10.11       -0.2584082058       -0.9660358167        0.2092538301        -1.849943176
               10.12       -0.2465165866       -0.9691385724        0.1408785642        -1.891052341
               10.13         -0.22949864       -0.9733089819       0.07010290285        -1.927373401
               10.14       -0.2070786926       -0.9783242893     -0.002965324775        -1.957271547
               10.15        -0.179300775       -0.9837943037      -0.07797338787        -1.978647439
               10.16       -0.1469095166        -0.989149935       -0.1541465344        -1.989123747
               10.17       -0.1117059692       -0.9937413026       -0.2301877802        -1.986697525
               10.18       -0.0763825702       -0.9970785841        -0.304495695        -1.970713219
               10.19      -0.04363116355       -0.9990477074       -0.3756969759        -1.942303927
                10.2      -0.01526383836       -0.9998835008       -0.4430362386        -1.903769984
               10.21      0.007942423286       -0.9999684585        -0.506337441        -1.857590882
               10.22       0.02590228677       -0.9996644795       -0.5657535432        -1.805855139
               10.23       0.03885694628       -0.9992447837        -0.621559182        -1.750144602
               10.24       0.04715521233       -0.9988875742       -0.6740433986        -1.691615922
               10.25       0.05115315101       -0.9986908206       -0.7234687411         -1.63111546
               10.26        0.0511773742       -0.9986895796       -0.7700617587        -1.569273742
               10.27       0.04751698753         -0.99887043       -0.8140157006        -1.506572535
               10.28       0.04042694387       -0.9991824969        -0.855496926        -1.443390128
               10.29       0.03013516232       -0.9995458329        -0.894651683        -1.380031431
                10.3       0.01685023732       -0.9998580247       -0.9316120933        -1.316747923
               10.31     0.0007684990804       -0.9999997047       -0.9665010303        -1.253750877
               10.32      -0.01792000851       -0.9998394238       -0.9994358866        -1.191220146
               10.33       -0.0390267467       -0.9992381663        -1.030531324        -1.129309969
               10.34      -0.06236109094        -0.998053653        -1.059901119        -1.068152817
               10.35       -0.0877278796        -0.996144477        -1.087659228        -1.007861956
               10.36       -0.1149260315        -0.993374052        -1.113920175       -0.9485332066
               10.37       -0.1437481462       -0.9896143039        -1.138798893       -0.8902462447
               10.38       -0.1739809823       -0.9847490126        -1.162410123       -0.8330656772
               10.39       -0.2054066914       -0.9786767041        -1.184867499       -0.7770420687
                10.4       -0.2378046651       -0.9713129986        -1.206282439        -0.722213017
               10.41       -0.2709538367       -0.9625923428        -1.226762945       -0.6686043356
               10.42       -0.3046352735       -0.9524690809        -1.246412421       -0.6162313602
               10.43       -0.3386348931       -0.9409178546        -1.265328593       -0.5651003635
               10.44       -0.3727461467       -0.9279333544        -1.283602595        -0.515210044
               10.45       -0.4067725313       -0.9135294783        -1.301318261       -0.4665530397
               10.46       -0.4405298151       -0.8977379807        -1.318551656        -0.419117414
               10.47       -0.4738478902       -0.8806067096         -1.33537083       -0.3728880636
               10.48       -0.5065721984       -0.8621975457        -1.351835807       -0.3278480041
               10.49       -0.5385647041       -0.8425841557        -1.367998752       -0.2839795012
                10.5       -0.5697044188        -0.821849667        -1.383904316       -0.2412650249
               10.51       -0.5998875005       -0.8000843623         -1.39959009         -0.19968802
               10.52       -0.6290269743       -0.7773834739         -1.41508715       -0.1592334925
               10.53       -0.6570521285       -0.7538451435        -1.430420655       -0.1198884237
               10.54       -0.6839076478       -0.7295685912        -1.445610458      -0.08164202948
               10.55       -0.7095525495       -0.7046525239        -1.460671719        -0.044485884
               10.56       -0.7339589827       -0.6791937954        -1.475615491     -0.008413933544
               10.57        -0.757110948       -0.6532863173        -1.490449263        0.0265775783
               10.58       -0.7790029875       -0.6270202113         -1.50517746       0.06049025118
               10.59       -0.7996388849       -0.6004811852        -1.519801895        0.0933237148
                10.6        -0.819030411       -0.5737501076        -1.534322161        0.1250758451
               10.61        -0.837196137       -0.5469027594        -1.548735976        0.1557429955
               10.62       -0.8541603352       -0.5200097325        -1.563039479        0.1853202326
               10.63       -0.8699519758       -0.4931364516        -1.577227478        0.2138015679
               10.64       -0.8846038271       -0.4663432953         -1.59129367        0.2411801786
               10.65       -0.8981516592       -0.4396857937        -1.605230811        0.2674486159
               10.66       -0.9106335488       -0.4132148834        -1.619030872        0.2925989959
               10.67       -0.9220892816       -0.3869772044        -1.632685163        0.3166231745
               10.68       -0.9325598447       -0.3610154235        -1.646184438        0.3395129051
               10.69       -0.9420870022       -0.3353685739         -1.65951899        0.3612599802
                10.7       -0.9507129461       -0.3100724013        -1.672678728         0.381856359
               10.71       -0.9584800154       -0.2851597098        -1.685653253        0.4012942815
               10.72       -0.9654304733       -0.2606607013        -1.698431925        0.4195663719
               10.73        -0.971606338       -0.2366033051        -1.711003933         0.436665732
               10.74       -0.9770492576       -0.2130134929        -1.723358361         0.452586028
               10.75       -0.9818004243       -0.1899155783        -1.735484265        0.4673215696
               10.76       -0.9859005199       -0.1673324981        -1.747370749        0.4808673859
               10.77       -0.9893896892       -0.1452860727        -1.759007058        0.4932192954
               10.78        -0.992307534       -0.1237972452        -1.770382671        0.5043739741
               10.79       -0.9946931235       -0.1028862963        -1.781487414        0.5143290186
                10.8        -0.996585016      -0.08257303326        -1.792311579        0.5230830059
               10.81       -0.9980212869      -0.06287695016         -1.80284606        0.5306355476
               10.82       -0.9990395584      -0.04381735774        -1.813082497        0.5369873373
               10.83       -0.9996770254      -0.02541347913         -1.82301343        0.5421401877
               10.84       -0.9999704737     -0.007684509513        -1.832632456        0.5460970566
               10.85       -0.9999562844      0.009350362398        -1.841934391        0.5488620561
               10.86       -0.9996704206       0.02567197232        -1.850915422         0.550440443
               10.87       -0.9991483925       0.04126123758        -1.859573245        0.5508385857
               10.88        -0.998425197       0.05609925136         -1.86790718        0.5500639063
               10.89       -0.9975352297       0.07016740989        -1.875918255        0.5481247936
                10.9       -0.9965121694       0.08344756555        -1.883609236         0.545030488
               10.91       -0.9953888347       0.09592219673        -1.890984615        0.5407909391
               10.92       -0.9941970173        0.1075745829        -1.898050532        0.5354166381
               10.93       -0.9929672962        0.1183889721        -1.904814631        0.5289184324
               10.94       -0.9917288393        0.1283507274        -1.911285858        0.5213073278
               10.95       -0.9905092004        0.1374464402         -1.91747419        0.5125942878
               10.96       -0.9893341191        0.1456639996        -1.923390323        0.5027900399
               10.97       -0.9882273327        0.1529926104        -1.929045307        0.4919048983
               10.98       -0.9872104053        0.1594227578        -1.934450173        0.4799486107
               10.99       -0.9863025795        0.1649461172        -1.939615535        0.4669302378
                  11       -0.9855206547        0.1695554165        -1.944551211        0.4528580687
               11.01       -0.9848788898        0.1732442565        -1.949265859        0.4377395746
               11.02       -0.9843889325        0.1760069021        -1.953766653         0.421581402
               11.03       -0.9840597679        0.1778380533        -1.958058991        0.4043894021
               11.04       -0.9838976848        0.1787326101        -1.962146258         0.386168692
               11.05       -0.9839062522        0.1786854413        -1.966029636        0.3669237444
               11.06       -0.9840863018        0.1776911661        -1.969707954        0.3466584994
               11.07         -0.98443591        0.1757439592        -1.973177587        0.3253764934
               11.08        -0.984950374        0.1728373826        -1.976432396        0.3030809991
               11.09       -0.9856221799         0.168964252        -1.979463686        0.2797751739
                11.1        -0.986440957         0.164116539        -1.982260202        0.2554622115
               11.11        -0.987393417        0.1582853121        -1.984808132        0.2301454943
               11.12       -0.9884632774        0.1514607187        -1.987091131        0.2038287458
               11.13       -0.9896311669        0.1436320075        -1.989090336        0.1765161791
               11.14        -0.990874515        0.1347875942        -1.990784395        0.1482126443
               11.15       -0.9921674256        0.1249151696        -1.992149477        0.1189237723
               11.16       -0.9934805371         0.114001853        -1.993159282       0.08865611628
               11.17       -0.9947808719        0.1020343909        -1.993785033       0.05741729253
               11.18       -0.9960316792       0.08899940466        -1.993995452       0.02521612081
               11.19       -0.9971922749       0.07488368862        -1.993756721     -0.007937233867
                11.2       -0.9982178853       0.05967456316        -1.993032418      -0.04203111647
               11.21       -0.9990595005       0.04336028571        -1.991783443      -0.07705223298
               11.22       -0.9996637474       0.02593052468        -1.989967912       -0.1129854956
               11.23       -0.9999727903      0.007376900824        -1.987541048        -0.149813861
               11.24       -0.9999242734      -0.01230639905        -1.984455044       -0.1875181617
               11.25       -0.9994513183      -0.03312193173        -1.980658926       -0.2260769294
               11.26       -0.9984825939        -0.055068227        -1.976098412       -0.2654662122
               11.27       -0.9969424792      -0.07813893542        -1.970715781       -0.3056593883
               11.28       -0.9947513406       -0.1023218958        -1.964449761       -0.3466269795
               11.29       -0.9918259512       -0.1275981287        -1.957235459       -0.3883364706
                11.3       -0.9880800777       -0.1539407683        -1.949004353       -0.4307521441
               11.31       -0.9834252639       -0.1813139553        -1.939684368       -0.4738349403
               11.32       -0.9777718389       -0.2096717223        -1.929200066       -0.5175423571
               11.33       -0.9710301696       -0.2389569202        -1.917472986        -0.561828405
               11.34       -0.9631121727       -0.2691002469        -1.904422143        -0.606643635
               11.35       -0.9539330826        -0.300019456        -1.889964743       -0.6519352555
               11.36       -0.9434134549        -0.331618837         -1.87401709       -0.6976473522
               11.37       -0.9314813562        -0.363789064        -1.856495712        -0.743721219
               11.38       -0.9180746624       -0.3964075103        -1.837318663       -0.7900957977
               11.39       -0.9031433614        -0.429339107        -1.816406967       -0.8367082112
                11.4       -0.8866517273       -0.4624377953        -1.793686108       -0.8834943622
               11.41       -0.8685802267       -0.4955485745        -1.769087486       -0.9303895521
               11.42       -0.8489270195       -0.5285100904        -1.742549718       -0.9773290657
               11.43       -0.8277089395        -0.561157653        -1.714019675        -1.024248659
               11.44       -0.8049618859       -0.5933265224        -1.683453172        -1.071084893
               11.45        -0.780740604       -0.6248552707        -1.650815245        -1.117775263
               11.46       -0.7551178905       -0.6555890264        -1.616080016        -1.164258092
               11.47        -0.728183306       -0.6853824282        -1.579230162        -1.210472181
               11.48        -0.700041504       -0.7141021584         -1.54025608        -1.256356219
               11.49        -0.670810299       -0.7416289792        -1.499154833        -1.301847983
                11.5       -0.6406185878       -0.7678592482        -1.455928998        -1.346883371
               11.51       -0.6096042162       -0.7927059351        -1.410585524         -1.39139529
               11.52       -0.5779118554       -0.8160991897        -1.363134696        -1.435312473
               11.53       -0.5456909225       -0.8379865256        -1.313589286        -1.478558226
               11.54       -0.5130935538        -0.858332689        -1.261963955        -1.521049162
               11.55       -0.4802726201       -0.8771192681         -1.20827493        -1.562693944
               11.56       -0.4473797587       -0.8943440901        -1.152540012        -1.603392056
               11.57       -0.4145633914       -0.9100204363        -1.094778891        -1.643032629
               11.58       -0.3819666913       -0.9241760908        -1.035013821         -1.68149336
               11.59       -0.3497254655       -0.9368522289       -0.9732706316        -1.718639557
                11.6       -0.3179659217       -0.9481021425       -0.9095800914        -1.754323374
               11.61       -0.2868022894       -0.9579897947       -0.8439796372        -1.788383318
               11.62       -0.2563342823       -0.9665881935       -0.7765154524        -1.820644134
               11.63       -0.2266443975       -0.9739775752       -0.7072448877        -1.850917236
               11.64       -0.1977950806       -0.9802433912       -0.6362391778        -1.879001854
               11.65       -0.1698258261       -0.9854740934       -0.5635863678        -1.904687146
               11.66       -0.1427503498        -0.989758727       -0.4893942943        -1.927755516
               11.67       -0.1165540577       -0.9931843493       -0.4137933797        -1.947987358
               11.68      -0.09119213419       -0.9958333167       -0.3369388941        -1.965167382
               11.69       -0.0665886721       -0.9977805113       -0.2590122498        -1.979092473
                11.7       -0.0426373145       -0.9990906162       -0.1802208463        -1.989580784
               11.71      -0.01920383648       -0.9998155893       -0.1007960353        -1.996481387
               11.72      0.003869080218       -0.9999925151       -0.0209889597        -1.999683506
               11.73       0.02675494259       -0.9996420224       0.05893566189        -1.999124089
               11.74       0.04963487169       -0.9987674301        0.1387073362        -1.994792578
               11.75       0.07268818324       -0.9973547152          0.21805836        -1.986732051
               11.76        0.0960831519       -0.9953733108        0.2967321357        -1.975036511
               11.77        0.1199689474       -0.9927776446        0.3744902789        -1.959844805
               11.78         0.144469464       -0.9895092592        0.4511178365        -1.941332129
               11.79        0.1696793734       -0.9854993203        0.5264263249        -1.919700376
                11.8        0.1956623458       -0.9806713244        0.6002546829        -1.895168476
               11.81        0.2224511074        -0.974943847         0.672468499        -1.867963638
               11.82        0.2500488715       -0.9682332167        0.7429580023        -1.838314011
               11.83          0.27843167       -0.9604560402        0.8116353032         -1.80644297
               11.84        0.3075511854       -0.9515315383        0.8784312965        -1.772564972
               11.85        0.3373377834        -0.941383673        0.9432925319        -1.736882789
               11.86        0.3677035486        -0.929943063         1.006178253        -1.699585871
               11.87         0.398545206       -0.9171486896         1.067057722        -1.660849581
               11.88         0.429746873       -0.9029494034         1.125907895        -1.620835071
               11.89        0.4611826218       -0.8873052402         1.182711457        -1.579689627
                11.9        0.4927188601       -0.8701885571         1.237455229        -1.537547337
               11.91        0.5242165466           -0.851585         1.290128927        -1.494529963
               11.92        0.5555332696       -0.8314943093         1.340724271        -1.450747966
               11.93        0.5865252161       -0.8099309668         1.389234413        -1.406301611
               11.94        0.6170490633        -0.786924681         1.435653687        -1.361282122
               11.95        0.6469638217        -0.762520697         1.479977656        -1.315772857
               11.96         0.676132655        -0.736779908         1.522203432        -1.269850485
               11.97        0.7044246955        -0.709778732         1.562330256        -1.223586138
               11.98        0.7317168616       -0.6816087107         1.600360273        -1.177046521
               11.99        0.7578956677       -0.6523757788         1.636299479        -1.130294961
                  12        0.7828589955       -0.6221991588         1.670158741        -1.083392351
               12.01        0.8065177742       -0.5912098442         1.701954827        -1.036397989
               12.02        0.8287974973       -0.5595486649         1.731711337       -0.9893702545
               12.03        0.8496394856       -0.5273639583         1.759459454       -0.9423671216
               12.04         0.869001806       -0.4948089138         1.785238425       -0.8954464787
               12.05        0.8868597626       -0.4620387013         1.809095705       -0.8486662569
               12.06        0.9032059019        -0.429207524         1.831086742       -0.8020843751
               12.07        0.9180495111       -0.3964657554         1.851274406       -0.7557585266
               12.08        0.9314156275       -0.3639573174           1.8697281       -0.7097458426
               12.09        0.9433436229       -0.3318174334         1.886522635       -0.6641024772
                12.1        0.9538854549       -0.3001708496         1.901736954       -0.6188831587
               12.11        0.9631036982       -0.2691305754          1.91545279       -0.5741407498
               12.12        0.9710694748       -0.2387971422          1.92775337       -0.5299258508
               12.13        0.9778603916       -0.2092583441         1.938722201       -0.4862864699
               12.14         0.983558575       -0.1805893948         1.948442024       -0.4432677733
               12.15        0.9882488717       -0.1528534187         1.956993926       -0.4009119192
               12.16        0.9920172564       -0.1261021924         1.964456654       -0.3592579711
               12.17        0.9949494696        -0.100377054         1.970906095       -0.3183418816
               12.18        0.9971298858      -0.07570991288         1.976414915       -0.2781965347
               12.19        0.9986406048      -0.05212429887         1.981052345       -0.2388518335
                12.2        0.9995607451      -0.02963641004         1.984884069       -0.2003348214
               12.21        0.9999659176     -0.008256125094         1.987972197       -0.1626698259
               12.22        0.9999278528       0.01201204008         1.990375311        -0.125878616
               12.23        0.9995141585        0.0311680448         1.992148539      -0.08998056626
               12.24        0.9987881825       0.04921551154         1.993343673      -0.05499282202
               12.25        0.9978089613       0.06616099143         1.994009282      -0.02093046302
               12.26        0.9966312345       0.08201330617         1.994190843       0.01219333757
               12.27        0.9953055099       0.09678296324         1.993930857       0.04436715932
               12.28        0.9938781652        0.1104816403         1.993268959       0.07558118624
               12.29        0.9923915753        0.1231217338         1.992242011        0.1058270637
                12.3        0.9908842556        0.1347159681         1.990884183        0.1350977596
               12.31        0.9893910127        0.1452770592         1.989227007        0.1633874291
               12.32        0.9879430972        0.1548174301         1.987299423        0.1906912813
               12.33        0.9865683517        0.1633489746         1.985127806        0.2170054469
               12.34        0.9852913509        0.1708828659         1.982735965         0.242326845
               12.35          0.98413353        0.1774294087         1.980145147        0.2666530497
               12.36         0.983113298        0.1829979324         1.977374017        0.2899821528
               12.37        0.9822461345        0.1875967252         1.974438628        0.3123126248
               12.38        0.9815446686        0.1912330086           1.9713524        0.3336431722
               12.39        0.9810187396        0.1939129507         1.968126085        0.3539725918
                12.4        0.9806754394        0.1956417199         1.964767747        0.3732996232
               12.41        0.9805191372         0.196423577          1.96128275           0.3916228
               12.42        0.9805514901        0.1962620066         1.957673766        0.4089403029
               12.43        0.9807714411         0.195159884         1.953940811        0.4252498168
               12.44        0.9811752088         0.193119677         1.950081308        0.4405483967
               12.45        0.9817562744        0.1901436762         1.946090194        0.4548323456
               12.46        0.9825053712        0.1862342489         1.941960074         0.468097111
               12.47        0.9834104827        0.1813941083         1.937681422        0.4803372048
               12.48        0.9844568564        0.1756265867         1.933242832        0.4915461527
               12.49        0.9856270394        0.1689359028         1.928631329        0.5017164767
                12.5         0.986900941        0.1613274084         1.923832713        0.5108397174
               12.51         0.988255926        0.1528078031         1.918831956        0.5189064957
